SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
TAMIL NADU,1976,1.20,0.20,8.40,50.10,33.80,48.60,64.00,129.90,83.70,137.60,244.90,56.60,858.90,1.40,92.30,326.10,439.10
TAMIL NADU,1977,1.40,24.80,10.40,45.50,104.10,50.60,55.40,128.30,118.60,347.50,346.80,12.60,1246.00,26.20,160.00,353.00,706.90
TAMIL NADU,1978,1.40,11.20,10.90,35.90,55.20,29.40,78.20,55.40,137.20,151.40,234.60,198.10,998.80,12.60,102.00,300.20,584.10
TAMIL NADU,1979,0.70,43.50,12.50,15.30,35.10,60.20,75.20,80.20,183.10,132.60,416.70,48.20,1103.40,44.20,62.90,398.70,597.50
TAMIL NADU,1980,0.10,0.00,15.40,45.90,69.20,37.70,64.90,64.20,76.30,122.30,166.20,47.00,709.10,0.10,130.40,243.00,335.50
TAMIL NADU,1981,8.90,1.30,21.70,23.70,87.20,57.00,117.00,91.80,200.50,258.00,106.40,72.50,1045.90,10.10,132.60,466.30,436.80
TAMIL NADU,1982,0.20,0.10,8.60,25.20,58.80,49.80,52.50,44.50,93.40,114.00,200.80,30.90,678.60,0.30,92.50,240.10,345.70
TAMIL NADU,1983,0.20,0.20,1.90,5.50,86.90,72.90,77.90,132.00,154.60,138.70,94.50,242.60,1007.70,0.40,94.20,437.30,475.70
TAMIL NADU,1984,34.50,131.30,101.70,45.40,21.60,43.60,149.50,38.00,151.30,134.80,113.50,58.50,1023.80,165.90,168.70,382.40,306.80
TAMIL NADU,1985,89.70,5.20,11.90,43.90,33.40,108.80,81.20,129.70,161.60,107.30,233.30,57.40,1063.50,94.90,89.30,481.20,398.10
TAMIL NADU,1986,65.50,39.00,16.10,20.90,62.70,63.40,66.90,115.20,142.30,170.50,133.40,57.10,953.00,104.40,99.70,387.70,361.00
TAMIL NADU,1987,8.00,1.20,28.70,20.00,50.50,70.50,26.10,82.80,127.00,236.70,136.90,175.00,963.50,9.20,99.20,306.40,548.60
TAMIL NADU,1988,0.20,3.80,27.40,94.60,59.10,41.10,102.60,149.80,136.10,71.80,117.60,33.10,837.20,4.00,181.10,429.70,222.40
TAMIL NADU,1989,2.70,0.00,27.90,40.80,53.60,57.40,154.90,39.70,137.30,148.60,154.00,39.80,856.50,2.70,122.20,389.20,342.40
TAMIL NADU,1990,84.80,10.20,36.20,24.30,94.90,28.90,40.00,80.10,119.60,194.10,144.00,46.10,903.20,95.00,155.30,268.70,384.20
TAMIL NADU,1991,24.20,4.60,9.70,37.40,29.50,128.10,54.70,71.70,114.00,225.10,234.40,21.40,954.80,28.90,76.60,368.50,480.90
TAMIL NADU,1992,3.10,0.20,0.00,22.50,58.30,66.40,77.90,59.90,157.30,123.90,297.20,52.10,918.70,3.30,80.80,361.40,473.20
TAMIL NADU,1993,0.10,7.00,9.90,11.20,46.60,68.20,60.30,88.80,96.70,214.50,315.90,163.10,1082.30,7.10,67.70,314.00,693.50
TAMIL NADU,1994,7.00,27.60,5.50,48.30,66.60,38.60,75.30,66.10,84.20,230.60,229.10,27.00,905.90,34.60,120.50,264.20,486.60
TAMIL NADU,1995,23.80,3.30,16.70,39.50,139.00,64.60,86.70,121.10,94.00,143.10,107.90,3.70,843.40,27.10,195.20,366.40,254.70
TAMIL NADU,1996,7.60,3.60,5.00,91.50,34.00,125.30,55.40,112.40,141.20,149.70,106.00,237.60,1069.40,11.30,130.50,434.30,493.30
TAMIL NADU,1997,7.70,0.20,2.30,42.00,49.20,50.40,63.50,56.40,116.00,169.50,258.10,135.20,950.50,7.90,93.50,286.30,562.80
TAMIL NADU,1998,6.90,5.70,4.10,23.60,55.80,43.00,101.90,152.90,121.80,124.70,242.00,197.40,1079.70,12.50,83.60,419.60,564.00
TAMIL NADU,1999,8.30,24.10,3.90,56.90,74.50,46.40,55.30,74.80,73.10,268.90,182.80,53.60,922.60,32.30,135.30,249.60,505.30
TAMIL NADU,2000,30.30,74.50,9.40,41.60,54.70,52.20,45.80,136.10,169.80,120.30,148.60,88.90,972.00,104.70,105.60,403.90,357.80
TAMIL NADU,2001,21.80,10.90,13.00,93.80,45.00,39.90,37.20,18.70,53.80,69.50,52.30,27.60,483.40,32.70,151.80,149.50,149.30
TAMIL NADU,2002,2.90,22.10,3.90,9.20,32.60,23.70,11.80,26.50,32.20,93.70,47.20,12.20,318.00,25.00,45.70,94.20,153.10
TAMIL NADU,2003,0.30,4.10,18.00,17.10,19.80,22.50,38.70,49.30,26.10,86.00,59.50,7.10,348.50,4.40,54.80,136.60,152.60
TAMIL NADU,2004,2.80,0.70,3.00,16.20,101.10,21.20,98.60,85.10,208.30,271.10,204.50,25.00,1037.60,3.50,120.30,413.20,500.60
TAMIL NADU,2005,4.10,11.10,24.40,128.00,80.60,35.70,87.90,93.30,117.90,280.50,353.40,148.50,1365.30,15.20,233.00,334.80,782.30
TAMIL NADU,2006,15.30,0.20,52.40,32.60,65.20,57.20,33.60,73.40,116.30,240.40,215.10,26.10,927.90,15.50,150.20,280.60,481.60
TAMIL NADU,2007,7.20,7.50,1.80,58.00,44.90,73.10,101.00,136.50,89.10,248.90,79.20,219.90,1067.20,14.70,104.70,399.70,548.00
TAMIL NADU,2008,11.70,29.10,164.70,31.50,53.70,51.10,73.10,126.50,70.70,242.70,298.50,50.10,1203.40,40.80,250.00,321.50,591.20
TAMIL NADU,2009,7.90,0.00,41.00,41.40,74.80,27.00,42.10,96.90,114.40,62.10,314.70,106.20,928.50,7.90,157.20,280.40,482.90
TAMIL NADU,2010,11.80,0.20,1.90,22.90,91.90,70.00,81.40,102.90,111.10,148.10,328.60,124.50,1095.20,11.90,116.70,365.40,601.20
TAMIL NADU,2011,4.30,11.20,8.00,91.50,33.40,56.00,45.50,128.90,76.00,200.40,230.50,41.00,926.50,15.50,132.80,306.40,471.80
TAMIL NADU,2012,3.00,0.10,2.50,35.50,41.90,30.10,46.50,98.00,84.90,235.20,44.50,14.00,636.10,3.10,79.90,259.50,293.60
TAMIL NADU,2013,3.90,30.90,30.00,20.30,42.00,54.60,42.70,110.70,113.50,127.90,112.30,53.20,741.90,34.80,92.20,321.50,293.40
TAMIL NADU,2014,7.40,6.10,8.10,8.30,139.10,47.80,50.60,117.70,98.90,252.20,110.80,66.00,913.00,13.40,155.50,315.10,428.90
TAMIL NADU,2015,8.30,2.30,21.70,108.80,112.40,62.40,43.50,81.60,98.40,132.60,379.80,152.80,1204.60,10.60,242.80,285.90,665.30
COASTAL KARNATAKA,1901,1.80,0.60,10.70,52.40,81.60,960.90,991.20,606.40,108.00,120.50,104.90,17.80,3056.90,2.40,144.70,2666.60,243.30
COASTAL KARNATAKA,1902,3.20,0.30,4.90,10.20,54.60,698.40,1401.60,454.20,708.40,180.40,50.80,132.20,3699.20,3.50,69.70,3262.60,363.50
COASTAL KARNATAKA,1903,0.70,0.00,0.00,4.10,202.80,536.50,1405.50,593.80,304.40,185.00,79.30,5.30,3317.40,0.70,206.90,2840.10,269.60
COASTAL KARNATAKA,1904,2.40,0.00,4.80,23.70,93.20,1108.20,1070.00,465.60,245.30,127.20,0.70,0.00,3141.10,2.40,121.70,2889.10,127.90
COASTAL KARNATAKA,1905,0.00,0.20,0.00,6.40,83.10,767.30,777.30,586.90,172.90,222.20,36.10,0.00,2652.30,0.20,89.40,2304.30,258.40
COASTAL KARNATAKA,1906,23.00,0.00,0.00,0.50,29.80,593.60,1173.40,535.00,273.30,128.50,22.10,56.80,2836.00,23.00,30.30,2575.20,207.50
COASTAL KARNATAKA,1907,7.00,0.00,2.70,91.30,19.00,845.90,1166.30,1026.10,223.60,87.70,55.80,9.80,3535.20,7.00,113.00,3261.90,153.20
COASTAL KARNATAKA,1908,0.00,3.10,0.90,46.10,38.00,708.60,1904.90,766.60,128.00,56.80,2.50,0.00,3655.50,3.10,85.00,3508.10,59.30
COASTAL KARNATAKA,1909,4.00,1.00,3.70,6.30,200.10,943.10,1285.60,315.60,293.80,68.80,47.80,3.20,3172.90,5.00,210.10,2838.10,119.80
COASTAL KARNATAKA,1910,0.00,0.00,5.00,6.20,40.20,1042.20,589.50,651.20,441.70,177.80,67.00,0.00,3020.80,0.00,51.40,2724.70,244.80
COASTAL KARNATAKA,1911,0.00,0.00,0.00,3.20,71.00,749.50,830.10,538.30,110.30,160.80,41.60,17.50,2522.30,0.00,74.20,2228.20,219.90
COASTAL KARNATAKA,1912,1.10,0.00,0.00,30.50,64.00,787.60,1261.50,789.20,160.80,220.90,80.10,0.40,3395.90,1.10,94.40,2999.10,301.40
COASTAL KARNATAKA,1913,0.00,0.40,0.50,10.60,74.20,786.50,1048.00,410.70,161.00,339.10,1.20,4.00,2836.30,0.40,85.30,2406.30,344.30
COASTAL KARNATAKA,1914,0.00,0.00,0.00,7.20,36.90,743.20,1583.70,933.80,302.80,125.90,102.70,36.60,3872.70,0.00,44.10,3563.40,265.20
COASTAL KARNATAKA,1915,0.10,2.30,2.00,48.80,75.20,785.00,773.20,388.90,304.00,168.30,96.90,4.20,2648.70,2.30,126.00,2250.90,269.40
COASTAL KARNATAKA,1916,0.00,0.00,0.30,25.20,88.70,1051.40,633.50,617.00,587.80,208.70,255.20,0.00,3467.90,0.00,114.30,2889.70,463.90
COASTAL KARNATAKA,1917,0.00,29.80,7.10,10.20,52.60,1075.70,766.10,597.60,500.50,319.60,64.80,0.00,3424.10,29.80,70.00,2939.90,384.40
COASTAL KARNATAKA,1918,3.40,0.30,3.90,11.40,699.50,564.40,360.60,485.40,134.30,64.70,168.80,14.20,2510.90,3.70,714.90,1544.70,247.70
COASTAL KARNATAKA,1919,0.00,0.00,0.00,2.40,74.40,669.90,960.90,632.70,208.30,236.20,124.00,9.30,2918.10,0.00,76.80,2471.80,369.60
COASTAL KARNATAKA,1920,2.10,0.00,0.10,72.70,29.20,813.30,1107.50,464.70,133.50,129.80,36.30,0.00,2789.20,2.10,102.00,2519.00,166.10
COASTAL KARNATAKA,1921,13.00,0.00,3.50,62.40,18.60,699.40,871.90,841.60,327.10,128.60,41.30,0.00,3007.40,13.00,84.50,2740.00,170.00
COASTAL KARNATAKA,1922,6.50,3.10,0.00,44.80,123.40,763.10,1333.20,564.90,314.40,89.80,89.40,0.00,3332.60,9.70,168.20,2975.60,179.10
COASTAL KARNATAKA,1923,0.80,0.20,32.20,9.80,52.80,604.80,1627.20,1013.20,283.30,44.40,6.60,5.80,3681.10,1.00,94.70,3528.50,56.90
COASTAL KARNATAKA,1924,0.00,0.00,14.80,46.00,47.20,889.60,1515.40,602.70,282.70,94.40,30.80,5.20,3528.90,0.00,108.00,3290.50,130.40
COASTAL KARNATAKA,1925,0.00,0.00,17.10,20.80,176.60,1176.40,1117.20,733.70,81.50,213.20,27.70,17.20,3581.30,0.00,214.60,3108.70,258.10
COASTAL KARNATAKA,1926,12.30,2.00,0.10,7.30,15.30,686.30,976.40,850.30,258.70,143.60,4.00,0.10,2956.40,14.30,22.60,2771.70,147.70
COASTAL KARNATAKA,1927,0.00,0.00,0.60,21.50,80.10,683.40,1313.20,535.80,319.90,110.50,151.30,0.00,3216.40,0.00,102.20,2852.30,261.90
COASTAL KARNATAKA,1928,0.10,29.30,21.70,36.30,17.10,844.60,1108.80,836.60,107.40,316.40,12.00,9.30,3339.60,29.40,75.00,2897.40,337.70
COASTAL KARNATAKA,1929,1.90,0.20,2.50,105.60,114.70,1361.60,901.30,566.90,265.20,281.90,61.40,0.20,3663.60,2.20,222.80,3095.00,343.50
COASTAL KARNATAKA,1930,1.20,0.20,0.00,19.30,171.50,910.90,706.80,420.80,401.20,254.10,14.20,12.60,2913.00,1.40,190.80,2439.70,281.00
COASTAL KARNATAKA,1931,0.00,0.00,2.40,33.40,85.10,673.40,1244.00,1201.90,255.60,183.50,106.70,56.50,3842.40,0.00,120.90,3374.80,346.70
COASTAL KARNATAKA,1932,0.00,0.00,0.00,25.40,255.40,661.50,1072.40,457.20,469.90,348.70,125.60,7.30,3423.40,0.00,280.80,2661.00,481.60
COASTAL KARNATAKA,1933,0.00,0.10,5.40,60.60,360.30,1031.90,1326.60,481.30,502.50,292.80,42.30,35.60,4139.50,0.10,426.30,3342.40,370.70
COASTAL KARNATAKA,1934,7.40,0.60,1.00,16.00,24.40,1095.60,827.50,678.20,184.20,143.20,32.70,1.00,3011.80,8.00,41.50,2785.30,176.90
COASTAL KARNATAKA,1935,2.00,0.00,0.70,11.30,25.20,674.00,1168.10,425.50,312.50,245.00,11.90,9.90,2886.00,2.00,37.10,2580.20,266.80
COASTAL KARNATAKA,1936,0.00,0.90,23.30,14.70,138.70,1075.60,981.60,562.30,195.60,219.40,108.60,4.10,3324.70,0.90,176.60,2815.10,332.10
COASTAL KARNATAKA,1937,0.00,0.00,5.70,110.10,30.30,740.80,1531.70,365.70,274.10,240.80,11.80,3.20,3314.20,0.00,146.10,2912.30,255.80
COASTAL KARNATAKA,1938,0.00,0.00,15.50,43.30,138.20,1025.30,950.20,429.90,374.00,134.30,39.90,0.30,3150.90,0.00,197.00,2779.40,174.50
COASTAL KARNATAKA,1939,0.00,0.00,5.40,35.90,8.40,725.70,903.90,631.40,127.30,232.60,73.40,0.20,2744.20,0.00,49.70,2388.20,306.20
COASTAL KARNATAKA,1940,0.10,0.00,0.20,26.90,131.00,713.80,1155.70,1247.40,100.40,222.50,120.50,5.50,3723.90,0.10,158.00,3217.30,348.50
COASTAL KARNATAKA,1941,4.10,1.20,5.50,18.10,60.50,869.70,589.80,561.60,224.90,122.80,21.60,35.30,2515.10,5.30,84.10,2246.00,179.70
COASTAL KARNATAKA,1942,0.00,1.70,0.30,77.20,72.50,1104.80,1338.30,540.30,189.50,129.90,25.90,22.40,3502.60,1.70,149.90,3172.80,178.10
COASTAL KARNATAKA,1943,22.40,1.70,1.30,7.10,455.20,941.80,994.40,314.50,461.50,280.20,97.00,0.00,3577.20,24.10,463.60,2712.20,377.20
COASTAL KARNATAKA,1944,0.00,0.70,18.20,3.30,106.50,777.80,1204.00,451.20,61.60,267.60,81.90,11.80,2984.50,0.70,128.00,2494.50,361.30
COASTAL KARNATAKA,1945,2.60,0.00,0.00,19.70,24.50,824.70,1296.10,493.20,294.70,63.20,60.70,0.00,3079.30,2.60,44.10,2908.70,123.80
COASTAL KARNATAKA,1946,0.00,1.50,3.90,41.70,80.80,1227.00,1001.20,1086.60,231.50,148.90,180.60,37.70,4041.40,1.50,126.40,3546.30,367.20
COASTAL KARNATAKA,1947,1.70,9.20,13.90,45.20,18.70,630.60,1247.90,899.50,389.50,48.70,7.10,26.30,3338.00,10.90,77.70,3167.30,82.00
COASTAL KARNATAKA,1948,16.50,0.00,8.40,55.60,66.10,848.80,1102.90,973.20,301.30,90.60,163.00,0.20,3626.60,16.50,130.10,3226.20,253.70
COASTAL KARNATAKA,1949,3.30,0.00,1.20,12.00,293.10,691.60,1157.10,585.40,438.00,148.80,32.00,0.00,3362.40,3.30,306.30,2872.10,180.80
COASTAL KARNATAKA,1950,0.00,1.00,0.20,3.90,89.30,801.60,1506.70,456.10,716.50,136.60,54.10,0.10,3766.10,1.00,93.40,3481.00,190.80
COASTAL KARNATAKA,1951,0.00,0.00,0.90,55.40,70.70,940.20,1083.40,441.10,268.90,187.10,76.20,0.40,3124.30,0.00,127.00,2733.60,263.60
COASTAL KARNATAKA,1952,0.00,0.50,0.00,35.40,84.80,912.10,816.60,631.40,54.70,335.50,0.00,25.60,2896.60,0.50,120.20,2414.80,361.10
COASTAL KARNATAKA,1953,0.30,0.00,0.00,48.20,8.60,666.20,1630.10,633.60,160.00,313.40,2.90,0.00,3463.30,0.30,56.80,3089.90,316.30
COASTAL KARNATAKA,1954,0.50,0.00,21.60,61.10,89.80,1034.40,1357.40,688.70,421.80,133.60,0.60,12.10,3821.50,0.50,172.50,3502.20,146.20
COASTAL KARNATAKA,1955,0.30,0.00,4.70,29.90,360.30,962.70,639.30,702.20,458.20,361.10,31.00,2.80,3552.50,0.30,394.90,2762.40,394.90
COASTAL KARNATAKA,1956,0.00,0.80,1.00,78.40,412.70,1001.00,1155.80,520.00,267.60,288.50,129.90,0.70,3856.60,0.80,492.10,2944.50,419.10
COASTAL KARNATAKA,1957,0.00,0.00,1.50,8.50,168.00,755.80,1101.10,703.90,98.00,189.00,148.90,0.10,3174.80,0.00,178.10,2658.70,338.00
COASTAL KARNATAKA,1958,0.50,0.10,1.70,46.60,184.80,1031.40,1253.70,705.80,296.90,114.10,49.10,2.80,3687.40,0.60,233.10,3287.90,165.90
COASTAL KARNATAKA,1959,0.00,0.00,0.00,30.40,204.40,994.40,1727.00,704.10,521.60,75.30,52.00,21.70,4330.80,0.00,234.80,3947.10,148.90
COASTAL KARNATAKA,1960,0.00,0.00,8.50,40.70,393.70,790.60,1053.20,510.50,450.50,169.00,87.60,0.00,3504.20,0.00,442.90,2804.70,256.60
COASTAL KARNATAKA,1961,0.00,0.00,0.90,47.70,635.00,1013.00,1884.90,936.30,702.80,309.60,21.00,2.70,5553.90,0.00,683.60,4536.90,333.40
COASTAL KARNATAKA,1962,0.20,3.40,0.10,31.60,359.40,405.40,1307.90,1080.90,413.50,313.40,18.50,83.30,4017.70,3.60,391.10,3207.70,415.30
COASTAL KARNATAKA,1963,1.10,0.70,28.60,38.50,86.00,682.30,887.60,1013.80,181.00,233.70,8.20,10.00,3171.30,1.80,153.00,2764.70,251.80
COASTAL KARNATAKA,1964,0.00,0.00,2.60,5.80,23.40,631.70,864.00,978.10,363.90,200.20,53.10,17.60,3140.50,0.00,31.80,2837.80,271.00
COASTAL KARNATAKA,1965,2.50,0.00,0.00,9.70,39.70,797.80,1002.50,577.20,196.80,25.10,20.10,159.80,2831.10,2.50,49.40,2574.20,205.00
COASTAL KARNATAKA,1966,3.70,0.00,0.80,11.80,196.00,577.90,1122.40,278.30,299.60,191.90,231.50,62.80,2976.60,3.70,208.60,2278.20,486.20
COASTAL KARNATAKA,1967,2.00,0.00,0.10,18.50,86.70,658.70,1368.50,673.40,237.10,124.80,7.40,4.50,3181.80,2.00,105.30,2937.80,136.80
COASTAL KARNATAKA,1968,2.00,0.00,6.30,43.70,19.20,826.60,1550.50,456.30,304.90,221.40,30.10,0.10,3461.00,2.00,69.10,3138.30,251.50
COASTAL KARNATAKA,1969,0.00,0.00,1.20,44.80,49.90,704.80,1253.90,488.20,542.70,163.40,82.60,11.40,3342.90,0.00,95.80,2989.60,257.50
COASTAL KARNATAKA,1970,0.00,0.00,2.00,30.90,260.40,843.70,1259.20,1130.50,328.70,157.80,28.70,0.00,4042.00,0.00,293.30,3562.20,186.50
COASTAL KARNATAKA,1971,0.00,0.10,0.40,23.50,268.30,1113.20,1017.00,532.60,215.60,55.20,7.00,2.50,3235.20,0.10,292.20,2878.40,64.60
COASTAL KARNATAKA,1972,0.00,0.50,0.20,17.00,153.40,716.90,1068.80,522.90,131.20,201.60,38.70,5.80,2856.90,0.50,170.50,2439.80,246.10
COASTAL KARNATAKA,1973,0.00,0.00,0.00,15.30,83.00,765.50,982.10,915.90,178.50,140.70,39.60,5.40,3126.00,0.00,98.30,2842.00,185.70
COASTAL KARNATAKA,1974,0.00,0.00,5.50,25.80,168.10,474.70,1465.90,741.70,361.80,182.40,7.60,0.00,3433.50,0.00,199.40,3044.10,190.00
COASTAL KARNATAKA,1975,0.30,0.00,7.00,8.00,103.00,1327.80,1095.50,958.60,537.10,199.50,63.10,0.10,4300.00,0.30,118.00,3919.10,262.60
COASTAL KARNATAKA,1976,0.00,0.00,8.10,20.30,35.80,492.70,1187.10,644.40,346.40,50.30,138.30,10.60,2933.90,0.00,64.20,2670.60,199.10
COASTAL KARNATAKA,1977,0.00,1.90,3.30,24.70,116.10,855.70,1290.30,441.10,266.50,198.50,180.80,0.00,3379.00,1.90,144.20,2853.60,379.30
COASTAL KARNATAKA,1978,0.30,0.50,0.00,11.80,251.60,1212.60,1222.50,745.40,206.70,121.50,76.30,13.80,3862.90,0.80,263.40,3387.20,211.50
COASTAL KARNATAKA,1979,0.80,0.20,0.20,11.70,12.20,735.30,962.70,619.40,238.60,127.30,111.80,3.30,2823.40,1.00,24.00,2556.00,242.40
COASTAL KARNATAKA,1980,0.00,0.00,0.80,78.60,57.10,1193.30,1057.70,1004.70,199.50,95.00,71.30,4.10,3762.00,0.00,136.50,3455.20,170.30
COASTAL KARNATAKA,1981,0.70,0.00,1.90,17.00,58.10,1013.70,1049.30,1187.40,340.70,119.90,56.70,3.20,3848.60,0.70,76.90,3591.00,179.90
COASTAL KARNATAKA,1982,0.00,0.30,0.30,3.20,87.50,808.60,1258.70,1579.10,151.80,138.30,62.60,0.30,4090.90,0.30,91.10,3798.20,201.20
COASTAL KARNATAKA,1983,0.00,0.00,0.00,0.00,24.40,712.60,1160.40,1231.80,596.50,140.90,50.30,25.20,3942.20,0.00,24.40,3701.50,216.40
COASTAL KARNATAKA,1984,4.30,6.00,34.20,46.70,24.00,1110.20,1084.10,613.60,196.80,227.90,11.20,0.10,3359.00,10.30,104.90,3004.60,239.20
COASTAL KARNATAKA,1985,5.30,0.00,1.60,12.90,76.90,977.90,668.50,844.30,130.60,258.60,27.50,11.70,3015.70,5.30,91.40,2621.30,297.80
COASTAL KARNATAKA,1986,0.30,0.10,4.80,6.20,20.90,976.50,723.30,808.90,176.30,102.20,112.50,2.50,2934.50,0.40,32.00,2685.00,217.10
COASTAL KARNATAKA,1987,0.00,0.00,0.20,1.70,63.50,728.30,704.50,715.60,180.60,232.20,74.90,14.70,2716.20,0.00,65.40,2329.00,321.80
COASTAL KARNATAKA,1988,0.00,0.20,0.00,32.00,28.40,689.30,1295.80,832.60,451.90,122.70,2.40,11.30,3466.60,0.20,60.50,3269.50,136.40
COASTAL KARNATAKA,1989,0.00,0.00,8.40,22.40,53.60,982.50,914.40,829.30,234.70,138.10,31.90,0.30,3215.60,0.00,84.40,2960.90,170.30
COASTAL KARNATAKA,1990,1.70,0.00,0.10,5.20,343.20,997.00,1110.80,1087.00,265.40,215.00,93.60,1.50,4120.40,1.70,348.40,3460.20,310.10
COASTAL KARNATAKA,1991,0.10,0.00,0.30,47.70,95.90,939.90,1501.70,896.50,79.50,111.80,45.60,0.70,3719.70,0.10,143.90,3417.50,158.10
COASTAL KARNATAKA,1992,0.00,0.00,0.00,17.20,77.00,873.20,1087.50,1097.50,354.30,133.60,241.80,0.00,3882.20,0.00,94.20,3412.60,375.40
COASTAL KARNATAKA,1993,0.00,0.10,6.70,21.70,68.30,591.20,1397.30,742.00,214.30,347.40,40.80,51.50,3481.30,0.10,96.70,2944.80,439.80
COASTAL KARNATAKA,1994,3.50,0.00,6.30,72.90,44.10,1221.10,1748.20,907.00,268.10,336.00,28.60,0.50,4636.30,3.50,123.20,4144.40,365.20
COASTAL KARNATAKA,1995,3.70,0.00,0.70,21.10,137.80,535.80,1375.70,685.10,348.50,192.00,57.40,0.00,3357.80,3.70,159.60,2945.00,249.50
COASTAL KARNATAKA,1996,0.30,0.00,0.40,20.30,26.20,787.00,1122.60,617.90,289.30,259.50,27.50,37.80,3188.90,0.30,46.90,2816.80,324.90
COASTAL KARNATAKA,1997,0.70,0.00,14.90,21.50,23.10,818.60,1494.10,1146.00,117.10,148.50,109.80,59.20,3953.60,0.70,59.50,3575.80,317.50
COASTAL KARNATAKA,1998,0.00,0.00,1.40,6.60,72.00,966.40,1092.00,633.90,572.80,271.00,80.60,11.30,3707.90,0.00,80.00,3265.10,362.90
COASTAL KARNATAKA,1999,0.00,0.40,0.40,7.10,335.50,854.10,1525.90,518.40,186.50,338.20,12.80,0.50,3779.90,0.40,343.00,3084.90,351.50
COASTAL KARNATAKA,2000,14.90,0.50,0.90,25.80,216.40,966.80,915.60,741.70,279.20,174.70,12.50,2.40,3351.30,15.50,243.00,2903.30,189.60
COASTAL KARNATAKA,2001,0.60,0.40,0.40,71.40,156.90,930.00,926.90,654.40,151.80,169.70,48.60,0.60,3111.60,1.00,228.70,2663.10,218.90
COASTAL KARNATAKA,2002,0.60,11.20,0.50,30.90,164.00,764.50,545.70,731.30,163.50,360.00,20.70,0.30,2793.10,11.80,195.30,2205.00,381.00
COASTAL KARNATAKA,2003,0.10,3.60,8.40,37.30,10.20,973.80,970.60,637.50,236.00,183.70,10.70,0.00,3071.90,3.80,55.90,2817.90,194.40
COASTAL KARNATAKA,2004,0.00,0.00,6.30,24.70,329.20,805.80,718.10,874.50,154.40,104.70,52.10,0.00,3070.00,0.10,360.30,2552.80,156.80
COASTAL KARNATAKA,2005,0.50,0.20,0.00,72.50,45.00,821.60,1177.30,692.00,456.20,178.70,24.60,2.30,3470.90,0.60,117.50,3147.20,205.60
COASTAL KARNATAKA,2006,1.00,0.00,4.70,5.90,355.70,800.10,1100.80,855.60,404.10,212.00,97.40,0.00,3837.30,1.00,366.30,3160.60,309.40
COASTAL KARNATAKA,2007,0.00,0.00,0.60,40.20,61.10,952.00,1004.40,980.40,630.50,152.80,37.50,0.80,3860.20,0.00,101.90,3567.20,191.10
COASTAL KARNATAKA,2008,0.00,14.80,161.40,33.40,64.30,850.70,687.80,886.30,383.30,91.60,19.30,13.50,3206.40,14.80,259.00,2808.10,124.40
COASTAL KARNATAKA,2009,0.40,0.00,35.20,24.50,100.70,450.30,1778.90,486.10,530.70,287.40,132.40,35.40,3862.00,0.40,160.40,3246.00,455.20
COASTAL KARNATAKA,2010,14.40,0.40,3.50,62.20,80.20,682.70,1200.20,637.50,468.40,294.70,231.50,11.00,3686.80,14.80,145.90,2988.90,537.20
COASTAL KARNATAKA,2011,4.80,3.80,8.70,66.10,49.30,1018.40,1080.50,861.30,545.20,178.80,81.50,10.20,3908.60,8.60,124.10,3505.40,270.50
COASTAL KARNATAKA,2012,NA,11.40,5.10,77.00,22.90,650.90,754.60,1027.60,382.00,115.10,68.00,3.60,NA,NA,104.90,2815.10,186.70
COASTAL KARNATAKA,2013,2.40,19.60,19.00,28.50,100.40,1153.00,1515.30,680.20,379.10,265.10,56.90,10.00,4229.40,21.90,147.90,3727.60,332.00
COASTAL KARNATAKA,2014,0.00,0.30,1.90,40.50,181.90,507.00,1155.40,1121.00,379.30,226.40,40.00,30.80,3684.40,0.30,224.30,3162.60,297.20
COASTAL KARNATAKA,2015,1.40,1.00,32.30,72.20,150.30,735.30,930.90,575.20,260.30,208.50,124.20,14.30,3106.00,2.40,254.80,2501.80,347.10
NORTH INTERIOR KARNATAKA,1901,3.50,18.80,7.10,67.20,65.50,120.50,151.90,115.10,128.80,80.00,13.60,0.90,773.00,22.30,139.80,516.40,94.50
NORTH INTERIOR KARNATAKA,1902,0.00,0.00,0.30,22.50,34.40,111.30,83.20,78.10,146.70,118.80,35.70,85.10,716.10,0.00,57.10,419.30,239.60
NORTH INTERIOR KARNATAKA,1903,3.50,0.00,0.10,6.90,53.40,102.80,209.40,146.40,189.30,166.40,34.30,16.00,928.50,3.50,60.30,647.90,216.80
NORTH INTERIOR KARNATAKA,1904,0.20,0.30,8.50,11.00,46.30,120.60,91.60,48.50,165.10,86.50,0.00,0.00,578.60,0.50,65.80,425.80,86.50
NORTH INTERIOR KARNATAKA,1905,0.00,6.00,2.60,16.00,51.20,99.60,60.10,139.20,42.20,85.00,4.40,0.00,506.20,6.00,69.80,341.10,89.40
NORTH INTERIOR KARNATAKA,1906,21.30,0.00,0.20,2.60,30.00,142.00,120.30,182.10,116.00,86.20,24.30,58.90,783.80,21.30,32.70,560.40,169.40
NORTH INTERIOR KARNATAKA,1907,1.10,0.00,12.10,96.90,5.60,90.60,155.10,185.20,165.80,10.30,17.90,6.10,746.70,1.10,114.60,596.70,34.30
